Height,Weight,BodyFat,ExerciseWeight
175.1,124.9,17.1,150
169.9,67.1,28.9,40
176.7,91.7,14,100
182.2,83.7,11.1,92.5
200.6,53.9,16,55
190.4,79,20.2,85
170.8,68.8,15.7,55
181.4,99.9,10,120
165.2,77.6,22.8,57.5
182.1,78.2,10,85
173.7,67.7,19.2,52.5
184.6,68.2,16,65
192.4,91.6,30,100
167.1,97.7,19.3,97.5
175.2,67.8,30,45
179.5,76.4,27.7,65
166.3,81.6,17.1,70
183.6,73.1,12.2,75
178,111.6,17.9,130
168.1,87.5,19.9,80
176.2,80,19.6,75
175.9,57.7,16.3,40
171.6,62.4,20.1,40
177.7,86.5,12.2,92.5
174.7,78.3,22.9,67.5
171.2,121.5,20.2,140
157.6,86.4,23,67.5
178.8,50.6,17.6,27.5
171,72.8,22,55
181.6,78.4,10,85
178.8,107.5,14.2,127.5
175.4,73.7,13.5,67.5
178.2,72.5,16.7,65
164.2,100.3,17.8,100
187.6,50,28.6,25
176.5,95.3,22.4,97.5
175,83.1,18.5,80
175.1,68.5,17.5,55
182.3,50,23.8,25
171.8,54.5,18.1,27.5
171.3,70.9,16.5,57.5
163.3,103.7,25.3,100
193.7,105.3,14.6,137.5
193.8,63.9,10,70
178.7,67.8,11.9,62.5
186.4,85.4,14.3,97.5
163.5,122.6,13.5,142.5
188.6,93.9,13.6,112.5
173.3,96.2,19,100
188.7,112.5,22.7,137.5
170.2,80.5,24.2,67.5
189.9,83.6,26.5,87.5
167.4,66.5,24,40
182.1,75.7,14,77.5
165.1,50,13.7,20
174.4,58.1,19.1,35
158.8,69,27.1,35
153.9,102.8,21.8,92.5
188,76.4,18.6,80
182.1,58.3,21.2,40
188.6,118.1,23,147.5
169.4,89.6,13.3,90
162.3,104.6,12.4,110
181.7,65.7,23.1,52.5
167,94.8,25.8,87.5
188.6,50.4,20.8,32.5
179.3,97,13.2,112.5
188.1,67.8,25.8,57.5
172,51.2,20.3,22.5
177.7,54.1,24.1,27.5
178,85.8,18.8,87.5
178.3,61,28.6,37.5
170.2,50,17,20
175.6,104.9,20.5,115
181.9,62.7,23.8,47.5
182.4,105.5,23.1,120
185.5,97,19.3,112.5
175.6,61.8,18.7,45
185.2,79.9,26.2,77.5
183.3,58.5,26.9,37.5
177.3,82.5,21.2,77.5
178.7,50,16.3,27.5
176.4,86.5,16,87.5
167.6,68.7,22.4,45
175.8,84.3,16.2,85
174.8,82.6,28.1,70
169.9,106.8,26,110
180.9,103.6,28,112.5
190.1,93.5,24.5,105
187.4,110.4,17.5,137.5
171.4,102,23.6,105
171,67.9,20.7,47.5
178.3,88.7,25.7,85
175.7,71.9,10,67.5
188.7,66.5,10.8,70
182.1,75.2,17.2,72.5
197.6,72.2,12.2,85
165.5,60.3,18.5,32.5
183.4,105.2,24.9,120
183.3,113.3,19.7,137.5
166.2,80.8,20.6,67.5
169.7,52.1,19.4,22.5
185.9,82.7,12.6,92.5
183.4,80.3,19.7,80
172.5,93,27.1,87.5
185.9,74.1,24.3,67.5
186.8,83.5,21.9,87.5
189.2,82.8,20.5,90
170.1,101.1,20.1,105
187.6,112.5,24.8,135
177.2,68.4,23,52.5
184.6,88.5,16.5,97.5
169.4,50,19,20
163.1,62.8,19.4,35
203,101.5,17.8,135
181.9,82.3,24.6,80
175.3,102.5,19.6,112.5
162.8,101.2,25.3,95
179.4,116.2,24,135
170.3,74.7,15.2,65
189,93,27.9,100
169.7,93.1,24.9,87.5
187,122.4,17.7,150
154.1,87.1,14.1,72.5
189.3,72.3,25.8,67.5
179.6,122.3,30,140
179.2,55.6,18.1,37.5
201.9,73.3,21.4,82.5
188.1,103.6,15,127.5
178.4,89.7,24.8,87.5
167.2,79.5,16.8,67.5
154.7,77.9,17.5,55
170.2,85.8,17.4,80
176.3,113.5,20.3,130
194.7,94,30,105
153.9,112.6,18,112.5
181.4,61.7,19.9,47.5
191.3,70.7,15,75
176.9,64.3,11.8,55
183,82.1,13.4,90
170,114.5,16.5,130
183.8,109.4,27.4,125
171.5,60.6,17.4,40
181.3,81.1,16.1,82.5
188.9,50,19.8,35
213.2,75,19.6,97.5
179.6,79.1,21.9,75
177.6,52.8,24.9,25
162.7,93.6,20.4,85
168.1,62.6,13.9,42.5
180.4,104.7,10,127.5
183.1,50,21.2,27.5
195.2,76,20.8,82.5
181.7,90.4,13.5,102.5
184.1,63.9,16.2,57.5
178,93.1,17.4,100
195.5,67.7,16.5,72.5
175.2,100.5,30,100
197,105.8,18,137.5
194.5,93.4,10.3,120
182.2,91.4,14.5,102.5
166.4,107.2,15.6,115
184.5,54.5,19.6,37.5
178.5,84,15.7,87.5
166.2,82.1,23.6,65
182.9,81.5,27.2,75
165.2,69.3,30,37.5
180.5,85.5,23.1,85
180.7,107.7,22.4,122.5
188.7,89.4,17.4,102.5
175.1,56.4,14.6,37.5
183.6,72.9,26.1,62.5
182.4,69.6,16.3,65
174.9,56.1,14.6,37.5
189.8,82.5,17.7,92.5
176.9,87,13.9,92.5
194.1,69.8,10.6,80
194.6,78.9,21.3,87.5
182.5,91.7,19.8,100
193.7,91.9,14.4,115
173,85.6,19.6,82.5
190,105.8,17.5,132.5
190,61,15.2,57.5
184,71.5,13.7,72.5
174.7,57.8,18.4,37.5
170.4,105.6,11.2,120
187.6,120.5,20.9,150
190.9,109.3,22.8,135
204.5,60.6,19.3,65
185,132.5,19.1,150
185.9,105.6,10.7,135
201.6,77.6,30,82.5
177.1,87,25.4,82.5
172.8,100,24,102.5
182.2,79.7,20.3,77.5
180.2,113.8,15.8,137.5
182.5,74.1,22.2,67.5
174.1,50,21.2,20
184.2,116.9,17,145
185.1,55.7,22.7,37.5
157.3,74.8,18.8,50
166.8,98.9,24.4,95
180.8,116.8,18.1,142.5
196.4,63.7,20.6,62.5
163.2,60.7,18.8,32.5
172,75.3,27.3,57.5
174.1,105.4,20.6,115
175.3,50,28.4,20
193.9,67.8,17.1,70
168,63,15.9,42.5
165.8,129.7,26.5,145
186.4,92.7,25.5,100
164.5,95.7,30,82.5
179.9,92.5,23.2,95
202.1,97.7,25.2,122.5
170.2,57.5,20.5,30
165.2,60.4,26.3,25
187.8,87.1,23.3,92.5
172.2,89.5,10,95
179.9,75.7,22,67.5
179.1,65.5,25.8,47.5
175.2,81.7,17.4,77.5
187.5,107.1,15.8,132.5
180.5,70,27.2,55
155.6,101.8,13,100
201.9,91.9,18.8,117.5
169.4,50.7,21.6,20
194,96.7,22.5,115
177.1,73.2,19.8,62.5
161.2,59.8,25.4,22.5
175.1,55.1,30,22.5
179.4,86.6,13.1,95
172.4,80.5,24.9,67.5
168.7,50,27.1,20
172.2,98.3,15.9,105
174.8,50,10,30
180.7,62.8,18.6,50
186.6,123.5,20,150
191.9,60.5,25.7,50
194.4,113.4,19.4,147.5
186.1,89.4,14.4,102.5
175.9,97.3,22.3,102.5
178.6,71.3,17.9,62.5
169.7,105.8,22.8,110
184.9,59,15.6,50
181.5,107.4,15.3,130
177,53.9,20.7,30
182.8,98.1,24.3,107.5
180.4,98.7,19.4,110
185.4,97.2,23.9,107.5
172.9,63.5,15.6,47.5
195.8,72.7,19.7,77.5
177.3,66.5,23.7,50
179.8,86.4,18.6,90
180,62,20.8,45
164.4,71.3,18.2,50
189.7,101.6,23.5,120
166.6,64,18,40
181.5,63.4,17.3,52.5
183,90,13.4,102.5
174.2,86.8,14.5,87.5
172,73,26.6,52.5
176,73,15.9,65
174.8,50,17,25
184.7,125.6,20.7,150
183,56.6,13.8,45
188.3,84.5,23.9,87.5
192.3,85.8,21.1,97.5
179.3,57.3,22.4,35
184.8,72.2,25.9,62.5
168.7,55.2,21.6,25
174,100.2,18.2,107.5
164.1,90.4,21.7,80
181.9,50,16.1,32.5
167,91.8,20.6,85
201.4,74.9,15.3,90
174.8,50,22,20
184.1,80.6,10,90
181.3,82.9,24.1,80
181.8,50,21.4,27.5
183.2,76.2,28.4,67.5
181.8,74.1,15,72.5
191.6,76.5,16.6,85
170.6,114,24.4,122.5
178.3,99.9,21.6,107.5
174.8,76.3,23,65
187.5,80.8,15.7,87.5
180.7,105.8,16.6,125
176.8,103.8,20.2,115
182.3,113.5,20.9,135
175.3,79,10,80
183.4,93.3,21.2,102.5
184.7,72.1,18,70
184.8,88.7,10.1,105
172.1,100.2,24.7,100
183.7,75.1,22,70
172.2,89.4,15.9,90
187.5,78.2,21.3,80
190.2,77,17.9,82.5
177.9,77.6,10,80
173.7,61.5,18.9,42.5
186.6,140.3,26.5,150
159.6,74.6,14.6,55
163.1,88.4,13.8,82.5
187.7,123.2,28.6,150
169.5,97.5,16.2,102.5
181,107.7,12.2,132.5
166.6,94.3,16.3,92.5
177.5,97.1,14.5,110
194.5,50,26.6,32.5
181.5,108.1,19.8,127.5
187.9,95.7,12.4,117.5
182,80.3,13,85
177.7,99.5,20,107.5
183.4,51.4,22.8,30
190,50,25.9,30
187,94.1,17.1,110
188.2,78.8,26.3,77.5
208.9,92,23.3,120
181.4,92.7,22.2,97.5
195.7,88.6,13.3,110
171.2,110,18.5,122.5
182.4,87.8,23.7,90
163.3,70.9,13.9,52.5
169.6,50,26.3,20
179.1,70.1,12.6,65
157.4,67.8,22.7,35
182.6,99.6,17,115
173.1,107.1,13.8,122.5
177.2,103.4,21.8,112.5
184.2,88.7,22.7,92.5
186.7,63.9,19.3,57.5
192.4,66,19.9,65
182.3,86,18.4,90
162.3,51.5,22.9,20
182.2,99.1,26.3,107.5
173.6,93.8,19.3,95
193.9,89.2,19.8,105
177.8,69.2,20,57.5
185.4,93.5,24.8,100
170.7,63.4,19,42.5
168.5,59.4,19.5,32.5
174.4,79.2,18.2,72.5
158.4,50,17.5,20
164.8,106.2,17.3,112.5
171.5,75.3,13.2,67.5
194.5,53,16.9,47.5
194.7,71,22.8,72.5
179.7,71,17.2,65
179.6,114.3,10.4,142.5
188.1,82.5,26.5,82.5
182.6,85.3,13.4,95
179.3,78.5,21.4,72.5
175.1,85.8,23.1,80
172.9,81.7,19.5,75
193.1,116,17.6,150
172.6,73.4,20.2,60
186,103.5,15.4,127.5
184.1,90.3,23.9,95
172.5,85.9,19.3,82.5
192.4,94.3,26.1,107.5
188.8,90,18.1,102.5
192.9,76.7,26.7,77.5
187.5,72.9,13.9,77.5
195,71.2,19.2,75
185,74.5,25,67.5
196,58.7,16.9,57.5
178.8,117.6,20.4,140
172.6,95.8,16.8,100
187.6,77.4,19.6,80
195.7,116.9,23.6,150
171.3,50,21.2,20
195.7,95.7,12.9,122.5
176,88.9,10.6,97.5
183.1,55.5,21.4,37.5
190.3,90.6,25.4,100
173.3,76.5,21,65
183.3,99,10,120
172.2,89.1,26.4,80
182,81.4,17.8,82.5
184.6,148.3,24.1,150
188.3,61.7,19.9,52.5
193.8,72,11.2,82.5
190.7,69.3,21.2,67.5
174.6,71.9,25.3,55
198.4,94.3,23.6,115
196.5,84.5,11.7,105
174.6,93.3,20.3,95
191.5,77.4,18,85
183.9,57.8,15.4,47.5
187.4,59.8,18.4,50
185.3,85.3,24.7,87.5
181.6,98,19.1,110
171.4,65.5,22.4,42.5
175.5,107.3,23.7,117.5
168.8,54.4,18.2,25
178.6,76,19.2,70
180.5,90.7,16.6,100
173.8,71.8,29.3,50
179.3,82.7,21.8,80
179.6,74.3,26.8,62.5
181.3,121.6,24.3,145
177.3,60.8,12.3,50
167.2,99.8,25.9,95
180.6,72.8,15.8,70
175.4,51.9,23.3,22.5
178,99.1,17.1,110
162.3,84.2,20.8,70
173.7,82.7,17.4,80
164,107.8,17,112.5
173.9,89.2,16.2,90
193.6,53,19.1,45
173.8,70.2,19.6,55
183.2,95.6,22.6,105
178.6,71.9,25,57.5
162.1,58.3,25.3,20
163.7,50,15.2,20
192.5,100.6,25,117.5
176.2,79.6,18.1,75
190.2,82.5,18.8,92.5
162.3,85.3,18.9,72.5
195.8,61.2,24.7,55
189.4,75.2,23.5,75
186.2,73.9,19,72.5
174.3,81.9,15.1,80
183.5,78.4,22.7,75
196.1,78.1,24,85
184.5,79.4,10,87.5
176.9,52.4,22.2,25
184.8,82.7,16.4,90
186.6,78.4,23.8,77.5
179.7,55.2,24.3,32.5
174.6,113.5,18.5,130
154.7,75.3,22.9,45
201.4,99.3,21.1,127.5
161,64.1,17.3,37.5
177,105.2,21.6,117.5
191.1,50,12.5,42.5
192.8,86.7,17.9,102.5
165.3,108.8,20.2,112.5
175,70.4,26,52.5
168.7,80.5,15.9,72.5
185.2,95,17.2,110
195.5,77.8,25.2,82.5
186.8,99.4,19,117.5
169.8,66.1,20.2,45
161.7,51.3,17.9,20
180.6,86.8,10,97.5
182.7,66.5,21.4,55
167.7,50,12.2,22.5
186.1,78.4,16.4,82.5
188.5,74,24,70
183.6,72.4,20.7,67.5
176.5,100.3,24.7,105
183.4,61.3,17.5,50
168.8,77.9,23.1,62.5
181.6,81.4,18.4,82.5
167.2,75.9,26.4,55
181.5,65.8,30,45
186.1,64.4,14.5,60
179.4,71.7,23.5,60
183.5,90.4,15,102.5
176.3,82.6,19.7,80
152.2,77.3,22,47.5
168.7,67.7,15.1,50
179.9,80.3,18.7,80
194,91.3,20.1,107.5
179.8,63.4,18.4,50
178.2,91.6,24.7,92.5
175.1,92,18.3,95
175.7,82.8,22.4,77.5
189.6,97.6,18.8,117.5
170.2,72.4,21.8,55
173.4,97.9,15.5,105
179.7,76.7,23.1,70
196.9,76.9,18.6,87.5
179.1,79,15,80
178.9,100.4,22.9,107.5
173.5,69.8,18.6,55
173.8,83.6,19.6,77.5
155.4,76.2,18.4,52.5
185.3,69.4,17.9,65
168.7,91.1,21.3,85
181.2,105.6,11.1,130
187.5,90.3,19,102.5
163.3,74.4,30,45
188.4,50,16,37.5
173.7,50.1,21.6,20
185.5,91.4,22,100
163.2,63,10,42.5
176.1,89.4,16.8,92.5
178.2,53.2,23.8,27.5
176.5,77.1,25.9,65
188,84.8,24.6,87.5
187.2,66.8,18.2,62.5
185.2,109.3,26.1,127.5
178.8,69.8,25.6,55
189.2,87.3,11.2,105
158.9,96.8,12.6,95
185,93.6,18.6,105
175.9,76.8,26.9,62.5
167.2,96.8,20.6,95
199.9,50,14.2,47.5
193.4,105.5,16.1,135
182.3,50,21.1,27.5
186.6,73.9,20,72.5
193.4,64.7,28.4,55
168,101,19.2,102.5
169,96,18.7,97.5
177.2,85.1,19.8,85
174.3,67.7,22,50
184.6,81.7,23.2,82.5
184.3,50,24.8,25
183.5,69.5,24.4,57.5
187.3,64.3,18.8,57.5
194,71.8,24.9,70
170,56,22,27.5
181,68.5,17,60
189.2,85.9,10,102.5
183.4,65.1,15.3,60
172.6,108.6,23.2,117.5
169.9,70.2,15.2,55
194.2,79,14.7,92.5
195.6,93.3,20.8,112.5
184.9,96.7,26.4,105
184.6,116.8,15.6,147.5
164.8,95.6,20.8,90
188.6,80.1,22.6,82.5
179.8,50,19.9,27.5
178,99,23.1,105
162,52.4,21.8,20
192.2,102.7,25.2,122.5
177.4,103.2,18,117.5
181.5,82.8,12.3,90
181.5,112.6,19.2,135
178.7,83.5,15.6,85
179,84,25.7,77.5
188,110.1,11.5,142.5
198.5,71.3,24.8,75
185.5,116.2,20.5,142.5
194,124.5,17,150
175.7,108.7,28.7,115
192.1,94.3,22.4,110
180.9,57.8,26,35
191.7,87.7,26.1,95
188.4,62.2,13.9,60
159.5,90,10,85
176.2,62.4,17.2,47.5
167.5,88.5,13,87.5
177.4,97.6,22.3,102.5
183.5,121,23,147.5
213,80.4,22.3,105
176.6,55.7,19.8,32.5
189.8,94,14.9,115
187.8,91.9,23.1,102.5
176.2,50,20.8,22.5
184.7,65.6,17.5,60
174.5,95.7,26.1,95
183.3,140.9,28.4,150
184.6,83.7,28.1,80
188.3,94.4,25.2,105
179.5,76.7,19.5,72.5
178.1,111.6,30,120
169.2,66,17.3,47.5
174.9,71.1,15.6,62.5
194.3,78.1,26.1,80
191,71.1,26,67.5
177.9,60.7,12.3,50
184.7,51.7,28,27.5
193.6,86.3,17.8,102.5
174.9,62.5,28.9,35
178.4,80.2,17.4,77.5
183.4,61.2,29.3,40
176.8,88.3,23.8,85
169.6,100.2,23.1,100
181.4,96.4,22.2,105
181,109,25,122.5
177.8,70.1,13,65
184.4,98.1,30,102.5
178.7,78,17.8,75
185.4,85.6,27.9,85
195.5,82.1,21.8,92.5
186.8,74.4,19.6,75
186.4,50,21.3,30
181.9,57.9,19,42.5
167.4,60.7,15.9,37.5
175.1,110.7,21.7,125
190.8,90.9,23.3,102.5
188.7,95.6,24,107.5
182.2,79,15,82.5
194.6,61.2,22.1,55
191.4,60.9,21.8,52.5
172.9,90,17.2,90
180.3,52.5,19.4,32.5
184.5,93.7,21.4,102.5
192.6,95.8,30,107.5
187,88.6,13.5,102.5
184,59,26.9,40
188.7,71.4,19.3,70
171.4,91.2,18.3,90
182.4,72.1,23.2,62.5
176.6,88.4,15.9,92.5
176.9,100.5,19.9,110
173.5,59.9,25.8,32.5
190.1,97.2,17.1,117.5
167.5,89.9,13.8,90
175.5,95.1,18.3,100
193.9,59.6,21.5,52.5
188.4,76.2,21.4,77.5
188.9,90.1,17.9,105
181.3,73,21.3,65
175.1,88.1,13.9,92.5
182.9,73.4,19,70
193.7,83.5,17.2,97.5
135.5,80,15.5,42.5
176.5,105.1,21,115
175.8,75.6,26.6,60
176.8,98,20.5,105
194.3,94.8,24.9,110
185.1,90.3,17.6,100
175.1,99.4,17.3,107.5
177.2,52.7,20.4,27.5
175.8,50,19.9,22.5
174.8,79.4,29.1,65
181.2,50,27.7,20
170.1,123.4,20.1,142.5
182.9,76.9,26.4,70
179.7,72.9,18.7,65
180.7,81.1,18.1,82.5
183.1,103.2,12.5,125
170.6,105.3,22.3,110
165.7,53.1,19.2,20
156.9,93.5,23.6,77.5
181.9,78.5,23.1,75
180.6,100.9,22.2,112.5
196.2,71.1,18.7,77.5
166,74,19.7,55
189.9,80.2,23,82.5
185,74.9,30,65
158.3,98.8,21.4,90
183.3,50,17.4,32.5
174.7,93.7,16.3,100
183,99.6,14.7,117.5
187.1,79.8,17.3,85
174.4,114,12.4,137.5
183.5,85.6,23,87.5
167.8,50.8,22.3,20
190.2,90.6,13.7,110
180.7,103.3,23,115
194.9,96.5,20.5,117.5
170.2,97.4,13.1,105
189.6,50,15.7,37.5
177.3,121.4,18.2,147.5
184.7,74.8,10,80
173.6,79.5,20.6,70
172.1,93.1,20.1,92.5
177.3,80.5,18.9,77.5
188.8,63.2,15.9,60
177.6,84.8,30,75
181.1,50,29.8,20
177,104.4,21.4,115
174.7,91.1,22.7,90
184.1,70.1,16,67.5
177,86.6,21.1,85
194.5,101.7,18.5,127.5
184.1,76.4,24.4,70
171,100,10,112.5
190.7,74,15.4,80
181.3,122,26.1,145
170,65.5,14.6,50
164.6,75.5,17.4,60
145.7,77.4,23.3,40
158.9,61,24.3,22.5
196.8,109,20.7,140
180.4,61.4,24.8,42.5
177.7,116.6,22.3,135
184.1,83.2,10.2,95
194.3,84.3,24.4,92.5
174.5,93.6,18.7,97.5
191.8,102.5,14,130
180.1,98.5,18.2,110
183.4,72.9,20.2,67.5
165.9,99.9,25.8,95
181,89.9,14.6,100
162.2,97.4,22.9,90
183,92.3,22.9,97.5
186.7,110,17.1,137.5
175.7,82.5,18.8,80
181.1,65.2,20,52.5
182.7,54.8,22.1,35
164.5,87.5,12.4,82.5
171.2,67.5,18.7,50
184.4,141.7,26.6,150
188.2,89.5,30,92.5
179.3,57.8,15.7,42.5
166.8,84.1,21.2,72.5
186.6,50,20.8,32.5
206.4,123.2,22.2,150
173.8,92.6,24.8,90
169.9,90.8,16.4,90
198.6,126.9,15.3,150
186.5,82,24.2,82.5
175.7,50,21.8,20
178.2,50,20.9,25
194.4,120.3,19.9,150
178.1,91.2,24.4,90
168.8,50,17,20
174.5,83.9,18.1,80
181.7,92.3,11.8,107.5
180.7,102.3,18.5,117.5
180.3,68.7,25.2,55
183.1,88,12.4,100
183.8,116,15.5,145
183.8,79.3,14.6,85
180.9,75.2,26.3,65
165.4,113.1,18.9,122.5
189.5,94.3,15.9,112.5
172.6,88,22.1,82.5
172.4,62.5,23.8,37.5
189.2,71.5,15.8,75
177.1,101.6,23.3,110
189.8,76.2,15,82.5
186.8,86.4,17.2,97.5
175,85.9,15.2,87.5
188.5,71.4,19.5,70
187.2,89.4,22.3,97.5
187.8,61.2,21.7,50
184.3,57,16.5,45
190.1,95.7,25.2,107.5
201,50,19.1,45
181.6,61.8,18.2,50
180.2,113.3,17,137.5
187.1,101.5,19.8,120
186.1,74.6,24.9,70
174,63.4,18.1,45
178.1,50,30,20
170.4,84.4,24.7,72.5
183.6,93.4,23.2,100
195.3,61,20.5,57.5
180.7,62.8,20.7,47.5
190.7,50,18.2,37.5
205.5,97.8,23.6,125
173.3,90.1,23.9,85
182.2,121.4,29.2,142.5
190,100.6,14.2,125
175.8,74.2,25.4,60
183.9,62.9,30,42.5
182.8,113,13.9,140
178.1,76.2,30,60
196.2,73.6,12.8,87.5
183.8,68.3,22,60
160.1,60,21.1,25
184.9,79.2,16.5,82.5
178.9,89.4,28.6,85
180.8,96.9,11.6,115
182.4,86.8,13.3,97.5
187.4,52.6,21.6,35
182.2,118.1,15,147.5
173,92.1,23.3,90
208.4,120.6,20.6,150
183.2,59.1,22.6,42.5
179.2,95.2,18.7,102.5
190.1,83.9,19.2,92.5
166,105,14.7,112.5
182.7,72.3,23.5,62.5
191.1,76.6,18.5,82.5
171.4,63.8,23.5,40
182,97.6,19,110
172,85.7,29.3,72.5
162.5,105.9,16.6,110
165.4,58.3,21,27.5
170.3,77.6,20.9,65
184.3,57.8,15.8,47.5
187.1,53.6,13.6,45
205.6,95.1,18.5,125
182.2,50,12.2,35
184.9,135.7,25.3,150
188.5,68.7,16.3,67.5
185.3,85.4,19.8,90
198.8,86.2,23.6,100
198.8,92.9,21.1,115
173.9,50,20,20
177.1,76.2,19.9,67.5
183.8,53,12.2,42.5
171.4,64.3,21.7,42.5
186.3,96.7,24,107.5
182,96.7,23.2,105
189,60.3,22,50
201.4,82.3,30,90
175,74,16.9,65
179.1,88.6,13,97.5
183,50,17.4,30
181.3,50,17.2,30
174.4,84.2,25.2,75
188.9,50,24.2,30
157.9,66.8,20.5,35
184.3,80.8,16.5,85
177.5,99.3,13.1,115
179.4,79.4,25.3,72.5
179,86.9,17.9,90
166.5,69.9,19.5,50
169.3,85.2,17,80
189.6,50,21.2,32.5
183.5,50,24.6,25
179,64.3,16,52.5
186.3,96.8,16.9,115
166.5,59.9,12,37.5
181.1,87.2,29.4,82.5
182.8,58.2,24.4,40
188.1,74.3,26.9,67.5
178.3,67.3,30,45
186.2,65,22.4,55
180.5,83.5,26.6,77.5
184.1,50,19.4,30
187.9,94.4,19.3,110
193.7,101.3,26.7,120
181.1,97.8,23.1,105
187.1,99,19.8,115
182.5,103.8,16.8,122.5
172.6,53.7,26,20
191.6,87.6,25.9,95
175.7,80.1,19,75
185.1,92.4,23.4,100
175.9,76.6,22.5,65
171,63.4,27.6,35
195.8,50.1,10,47.5
181,122.8,22.3,150
205.4,80.4,15.5,102.5
191.6,82,19.1,92.5
176.1,86.8,19.7,85
160.4,111.5,15.8,117.5
176.3,50,12.1,30
175.5,108.9,18.8,122.5
194.4,105.3,22.3,130
203,85.4,26.8,100
178.9,94.6,17.1,102.5
178.3,56.6,22.1,35
182.4,82.6,23,82.5
167.1,75.7,10,67.5
177.2,119,12.3,147.5
194.4,92.8,23.8,107.5
185,89.9,16.2,102.5
166.9,85.8,18.8,77.5
193.4,102.1,14.8,130
170.7,78.9,21,67.5
178.2,104.6,20,117.5
182.8,99.1,19.7,112.5
183.3,81.7,17.7,85
164.3,91.2,28.7,75
178.4,123.8,13.7,150
175.7,82.6,24.9,75
185.3,62.4,21.9,50
185.4,90.2,30,90
189.6,92.4,20,107.5
180.4,50,13.3,32.5
177.7,82,26.4,72.5
180.4,106.4,28.1,115
173.8,57.9,24.6,30
175.6,62.1,18.4,45
162.2,84.5,17.8,72.5
169,59.8,11.9,40
168.9,97.7,22.3,95
165.4,75,23.6,52.5
174.4,73.6,21,60
171,96,19.6,97.5
185,85.4,14.4,95
176.7,68.1,22.6,52.5
181.4,60.1,15.4,47.5
183.3,69,15.9,65
189,83,27.7,82.5
168.5,83.1,16.7,75
160.9,93.2,26.2,77.5
175.5,78.4,26.1,65
191.8,97.6,16,120
183.5,103.1,19.5,120
191.5,72.1,10,82.5
169.3,62.2,20.6,37.5
177.1,114,19.2,132.5
166,56.9,23.3,22.5
195.1,85.7,24.1,97.5
183.7,60.7,21.4,47.5
171.8,61.8,16.1,42.5
173,72.7,12.7,65
183.8,57.2,21.1,40
184.7,50,13.4,35
185,81.9,19.6,85
182,111.1,24.8,127.5
189.7,92.4,18.1,107.5
185.4,81.6,24.3,80
193.6,90.1,22.5,105
169.9,79.4,27.6,62.5
196.2,99.2,20.6,122.5
174.7,93.5,18.3,97.5
188.4,80.8,21.5,85
199,62.4,16.7,67.5
180.6,69.1,19.9,60
172.6,69,13.4,57.5
169.9,88.3,12.2,90
178.1,67.6,23.6,52.5
188.2,99.8,19.7,117.5
182.6,73.4,26.6,62.5
179.5,141.3,16.3,150
191,100.3,28.1,115
184.6,81.6,23.6,80
157.2,101.7,25.4,90
171,120.2,16.6,140
184.5,88,26.1,90
192.7,77.2,20.5,82.5
194,64.7,29.3,55
180.4,98.2,22.6,107.5
184.6,55.1,15,42.5
188.8,84.4,11.2,100
161.8,68.8,24.1,40
172.8,95.2,20.8,97.5
178.8,68.4,15.7,60
194.8,73.6,20.5,77.5
179.2,77.6,16.9,75
187.7,66.4,17.3,62.5
184.8,69.8,26,60
186.9,77.2,28.5,70
164.1,102.5,23.7,100
172.3,82.4,18,77.5
165.2,79.6,23.9,60
154.2,121.3,23.7,122.5
170.4,100.2,23.2,100
165.2,107.5,20.6,110
173.5,54.6,21,27.5
175.1,56.1,21.4,32.5
186.7,58.9,25.6,42.5
179.6,102.3,24.6,110
175,87.4,27.6,80
191,61.5,15.2,60
187.5,61.1,10.1,60
164,88.5,24.3,75
185.6,86.3,21.8,92.5
193.1,72.5,28.2,70
163.7,51.7,25.8,20
170.1,50,20.2,20
176.2,77.9,22.8,67.5
166,71.9,17.5,55
176.4,71.9,16.2,65
160.9,83.5,19.3,67.5
167,88.9,21.8,80
177.4,81.7,17.1,80
175.3,72.7,21,60
167,84.2,10.4,82.5
174.5,95.8,24.5,95
180.5,96.1,10,112.5
174.7,52,14,30
172.9,73.6,21.2,60
192.1,99.3,23,117.5
183.9,61.7,21.9,47.5
182.4,88.2,19.5,95
167.6,50,17.7,20
182.7,74.4,25,65
176,97.6,16.3,107.5
168.4,81.8,21.6,70
210.9,126.7,20.8,150
188,72.8,25.5,67.5
198.5,74.2,21,82.5
179.3,55.7,21.3,35
189.2,69.1,15.3,70
202.6,62.8,22.6,65
186.5,93.6,19.6,107.5
172.5,80.5,17.2,75
169.8,99.3,24.7,97.5
176.5,74.7,26.9,60
183.8,50,19,30
213.6,68.4,12.7,92.5
190.1,50,16.6,37.5
168.1,87.5,29,72.5
182.7,75.4,27.5,65
183.1,79.9,16.6,82.5
192.1,76.5,18.8,82.5
167.1,110,30,110
187.2,126.5,23.8,150
182.4,81.7,21,82.5
174.2,72.3,20,60
187.5,93.7,18.5,107.5
192.2,50,26.5,30
183,68.3,16.5,62.5
167.4,62.9,26.3,32.5
168.7,91.5,27.5,80
186.1,71.6,19.9,67.5
184.3,59.4,25.6,40
188.8,72.1,22.9,70
190.3,101.3,16.4,125
179.8,52.2,22.2,27.5
185.7,74.9,23.1,70
199.9,80.7,18.3,97.5
177.1,71.5,22.2,57.5
202.9,116.1,20,150
173.3,50,18.7,22.5
171,81.1,12.5,77.5
191.2,109,25.8,130
